#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2E82
#Date Time: 2024-12-01 16:38:24.270
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 400 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.46 V
#Offset: 2.46 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-6.854230769230769e-05,-0.002341958434176264
-6.85223076923077e-05,-0.000670025214491857
-6.85023076923077e-05,-0.002341958434177024
-6.848230769230769e-05,-0.002676345078114057
-6.846230769230769e-05,-0.002007571790239687
-6.84423076923077e-05,-0.001338798502365924
-6.84223076923077e-05,-0.002341958434177024
-6.84023076923077e-05,-0.001673185146302957
-6.838230769230769e-05,-0.002341958434177024
-6.83623076923077e-05,-0.002341958434177024
-6.83423076923077e-05,-0.001338798502365924
-6.83223076923077e-05,-0.0003356385705548236
-6.830230769230769e-05,-0.001673185146302957
-6.82823076923077e-05,-0.002007571790239839
-6.82623076923077e-05,-0.001673185146302957
-6.82423076923077e-05,-0.002007571790239991
-6.822230769230769e-05,-0.001338798502365924
-6.82023076923077e-05,-0.002341958434176568
-6.81823076923077e-05,-0.002676345078114057
-6.81623076923077e-05,-0.001673185146302957
-6.814230769230769e-05,-0.001338798502365924
-6.812230769230769e-05,-0.001004411858429042
-6.81023076923077e-05,-0.001338798502365924
-6.80823076923077e-05,-0.002341958434177024
-6.806230769230769e-05,-0.001338798502365924
-6.804230769230769e-05,-0.001338798502366228
-6.80223076923077e-05,-0.002007571790239687
-6.80023076923077e-05,-0.001673185146302957
-6.79823076923077e-05,-0.001338798502365924
-6.796230769230769e-05,-0.002341958434176568
-6.79423076923077e-05,-0.00133879850236638
-6.79223076923077e-05,-0.00100441185842889
-6.79023076923077e-05,-0.001673185146302957
-6.788230769230769e-05,-0.002676345078114057
-6.78623076923077e-05,-0.002007571790240295
-6.78423076923077e-05,-0.002007571790239991
-6.78223076923077e-05,-0.001338798502365924
-6.780230769230769e-05,-0.00100441185842889
-6.778230769230769e-05,-0.001673185146302197
-6.77623076923077e-05,-1.251926617790167e-06
-6.77423076923077e-05,-0.001338798502365924
-6.772230769230769e-05,-0.000670025214491857
-6.770230769230769e-05,-0.002007571790239687
-6.76823076923077e-05,-0.001338798502366228
-6.76623076923077e-05,-0.001338798502365924
-6.76423076923077e-05,-0.00100441185842889
-6.762230769230769e-05,-0.002676345078114057
-6.76023076923077e-05,-0.002676345078114057
-6.75823076923077e-05,-0.001338798502365924
-6.75623076923077e-05,-0.002341958434177024
-6.754230769230769e-05,-0.00100441185842889
-6.75223076923077e-05,-0.001338798502365772
-6.75023076923077e-05,-0.002007571790239991
-6.74823076923077e-05,-1.251926617790167e-06
-6.746230769230769e-05,-0.001673185146302957
-6.744230769230769e-05,-0.002676345078113601
-6.74223076923077e-05,-0.001673185146302957
-6.74023076923077e-05,-0.001338798502365924
-6.738230769230769e-05,-0.002341958434177024
-6.736230769230769e-05,-0.002676345078113297
-6.73423076923077e-05,-0.001004411858429651
-6.73223076923077e-05,-1.251926617790167e-06
-6.73023076923077e-05,-0.000670025214491857
-6.728230769230769e-05,-0.001673185146303261
-6.72623076923077e-05,-0.00234195843417672
-6.72423076923077e-05,-0.00100441185842889
-6.72223076923077e-05,0.0006675213612562767
-6.720230769230769e-05,-0.00100441185842889
-6.71823076923077e-05,-0.001673185146302653
-6.71623076923077e-05,-0.001338798502365924
-6.71423076923077e-05,-0.002341958434177024
-6.712230769230769e-05,-0.001338798502365924
-6.710230769230769e-05,-0.001004411858428738
-6.70823076923077e-05,-0.000670025214491857
-6.70623076923077e-05,-0.0003356385705548236
-6.704230769230769e-05,-0.000670025214491857
-6.702230769230769e-05,-0.002007571790239991
-6.70023076923077e-05,-0.002007571790239991
-6.69823076923077e-05,-1.251926617790167e-06
-6.69623076923077e-05,-0.001673185146302957
-6.694230769230769e-05,-0.001338798502365924
-6.69223076923077e-05,-0.001338798502365924
-6.69023076923077e-05,-0.001338798502365924
-6.68823076923077e-05,-0.002007571790239991
-6.686230769230769e-05,-0.00100441185842889
-6.68423076923077e-05,-0.002007571790239534
-6.68223076923077e-05,-0.001673185146302957
-6.68023076923077e-05,-0.00100441185842889
-6.678230769230769e-05,-0.002007571790239991
-6.676230769230769e-05,-0.002007571790240143
-6.67423076923077e-05,-0.002341958434177024
-6.67223076923077e-05,-0.002676345078114057
-6.670230769230769e-05,-0.001673185146302957
-6.668230769230769e-05,-0.001338798502365924
-6.66623076923077e-05,-0.001338798502365924
-6.66423076923077e-05,-0.002007571790239991
-6.66223076923077e-05,-0.002676345078114057
-6.660230769230769e-05,-0.002007571790239839
-6.65823076923077e-05,-0.001673185146303109
-6.65623076923077e-05,-0.001338798502365924
-6.65423076923077e-05,-0.001673185146302957
-6.652230769230769e-05,-0.000670025214491857
-6.65023076923077e-05,-0.002676345078113145
-6.64823076923077e-05,-0.00100441185842889
-6.64623076923077e-05,-1.251926617790167e-06
-6.644230769230769e-05,-0.002341958434177024
-6.64223076923077e-05,-0.002007571790240143
-6.64023076923077e-05,-0.000670025214491857
-6.63823076923077e-05,-0.002341958434177024
-6.636230769230769e-05,-0.001338798502365924
-6.634230769230769e-05,-0.0006700252144915529
-6.63223076923077e-05,-1.251926617790167e-06
-6.63023076923077e-05,-0.00100441185842889
-6.62823076923077e-05,0.0006675213612562767
-6.626230769230769e-05,-0.001004411858428586
-6.62423076923077e-05,-0.0003356385705551276
-6.62223076923077e-05,-0.001673185146302957
-6.62023076923077e-05,-0.001673185146302957
-6.618230769230769e-05,-0.00100441185842889
-6.61623076923077e-05,-0.001338798502365772
-6.61423076923077e-05,-0.000670025214491857
-6.61223076923077e-05,-0.00100441185842889
-6.610230769230769e-05,-0.001673185146302957
-6.60823076923077e-05,-0.0006700252144923133
-6.60623076923077e-05,-0.001338798502365924
-6.60423076923077e-05,-0.001673185146302957
-6.602230769230769e-05,-0.001673185146302957
-6.600230769230769e-05,-0.002007571790239534
-6.59823076923077e-05,-0.00100441185842889
-6.59623076923077e-05,-0.001338798502365924
-6.594230769230769e-05,-0.001673185146302957
-6.592230769230769e-05,-0.0006700252144920091
-6.59023076923077e-05,-0.001004411858428738
-6.58823076923077e-05,-0.000670025214491857
-6.58623076923077e-05,-0.0003356385705548236
-6.584230769230769e-05,-0.00133879850236562
-6.58223076923077e-05,-0.0006700252144921611
-6.58023076923077e-05,-0.0003356385705548236
-6.57823076923077e-05,-0.000670025214491857
-6.576230769230769e-05,-0.00100441185842889
-6.57423076923077e-05,-0.00100441185842889
-6.57223076923077e-05,-1.251926617790167e-06
-6.57023076923077e-05,-0.002007571790239991
-6.568230769230769e-05,0.0006675213612562767
-6.566230769230769e-05,-0.001338798502366076
-6.56423076923077e-05,-0.001673185146302957
-6.56223076923077e-05,-0.00100441185842889
-6.560230769230769e-05,-0.001338798502365924
-6.558230769230769e-05,-0.0006700252144920091
-6.55623076923077e-05,-0.001004411858428738
-6.55423076923077e-05,-0.00100441185842889
-6.55223076923077e-05,-0.002007571790239991
-6.550230769230769e-05,-0.0003356385705552798
-6.54823076923077e-05,-0.001338798502365468
-6.54623076923077e-05,-0.000670025214491857
-6.54423076923077e-05,-0.00100441185842889
-6.542230769230769e-05,-0.001673185146302957
-6.54023076923077e-05,-0.001004411858429195
-6.53823076923077e-05,-0.001338798502365924
-6.53623076923077e-05,-0.003010731722051091
-6.534230769230769e-05,-0.00100441185842889
-6.532230769230769e-05,-0.001673185146303261
-6.53023076923077e-05,-0.002341958434177024
-6.52823076923077e-05,-0.002676345078114057
-6.526230769230769e-05,-0.000670025214491857
-6.524230769230769e-05,0.0006675213612547561
-6.52223076923077e-05,-0.002676345078112537
-6.52023076923077e-05,-0.002007571790239991
-6.51823076923077e-05,-0.001338798502365924
-6.516230769230769e-05,-0.002676345078113449
-6.51423076923077e-05,-0.001338798502366532
-6.51223076923077e-05,-0.002341958434177024
-6.51023076923077e-05,-0.003010731722051091
-6.508230769230769e-05,-0.001673185146302957
-6.50623076923077e-05,-0.001673185146302957
-6.50423076923077e-05,-0.002676345078114057
-6.50223076923077e-05,-0.001338798502365924
-6.500230769230769e-05,-0.000670025214491857
-6.498230769230769e-05,-0.0006700252144920091
-6.49623076923077e-05,-0.00100441185842889
-6.49423076923077e-05,-0.000670025214491857
-6.492230769230769e-05,-0.001338798502365924
-6.490230769230769e-05,-0.002007571790239534
-6.48823076923077e-05,-0.001004411858429347
-6.48623076923077e-05,-0.001338798502365924
-6.48423076923077e-05,-0.002007571790239991
-6.482230769230769e-05,-0.001004411858430107
-6.48023076923077e-05,-0.003679505009923941
-6.47823076923077e-05,0.001670681293067377
-6.47623076923077e-05,-0.001338798502365924
-6.474230769230769e-05,-0.003679505009925157
-6.47223076923077e-05,-0.001004411858430107
-6.47023076923077e-05,-0.001338798502365924
-6.46823076923077e-05,-0.002341958434177024
-6.466230769230769e-05,-0.001673185146302957
-6.464230769230769e-05,-0.001673185146302805
-6.46223076923077e-05,-0.001338798502365924
-6.46023076923077e-05,-0.001338798502365924
-6.458230769230769e-05,-0.001338798502365924
-6.456230769230769e-05,-0.002341958434176416
-6.45423076923077e-05,-0.00100441185842889
-6.45223076923077e-05,-0.002007571790239991
-6.45023076923077e-05,-0.002341958434177024
-6.448230769230769e-05,-0.002341958434176568
-6.44623076923077e-05,-0.00133879850236638
-6.44423076923077e-05,-0.001338798502365924
-6.44223076923077e-05,-0.002007571790239991
-6.440230769230769e-05,-0.00100441185842889
-6.43823076923077e-05,-0.003010731722050178
-6.43623076923077e-05,-0.002007571790239991
-6.43423076923077e-05,-0.00100441185842889
-6.432230769230769e-05,-0.002007571790239991
-6.43023076923077e-05,-0.002007571790239991
-6.42823076923077e-05,-0.002341958434177024
-6.42623076923077e-05,-0.001338798502365924
-6.424230769230769e-05,-0.002676345078114057
-6.422230769230769e-05,-0.002007571790239534
-6.42023076923077e-05,-0.00100441185842889
-6.41823076923077e-05,-0.001673185146302957
-6.41623076923077e-05,-0.001338798502365924
-6.414230769230769e-05,-0.002676345078113905
-6.41223076923077e-05,-0.002341958434177176
-6.41023076923077e-05,-0.003345118365988124
-6.40823076923077e-05,-0.002341958434177024
-6.406230769230769e-05,-0.002676345078114057
-6.40423076923077e-05,-0.002007571790240295
-6.40223076923077e-05,-0.002676345078114057
-6.40023076923077e-05,-0.002341958434177024
-6.398230769230769e-05,-0.002341958434177024
-6.39623076923077e-05,-0.001673185146303261
-6.39423076923077e-05,-0.001338798502365924
-6.39223076923077e-05,-0.001673185146302957
-6.390230769230769e-05,-0.002341958434177024
-6.388230769230769e-05,-0.002007571790239839
-6.38623076923077e-05,-0.001673185146302957
-6.38423076923077e-05,-0.002007571790239991
-6.382230769230769e-05,-0.002341958434177024
-6.380230769230769e-05,-0.002007571790240295
-6.37823076923077e-05,-0.002676345078113753
-6.37623076923077e-05,-0.001338798502365924
-6.37423076923077e-05,-0.001338798502365924
-6.372230769230769e-05,-0.00100441185842889
-6.37023076923077e-05,-0.00100441185842889
-6.36823076923077e-05,-0.002341958434177024
-6.36623076923077e-05,-0.002007571790239991
-6.364230769230769e-05,-0.002007571790239991
-6.36223076923077e-05,-0.003010731722050635
-6.36023076923077e-05,-0.00100441185842889
-6.35823076923077e-05,-1.251926617790167e-06
-6.356230769230769e-05,-0.001338798502365924
-6.354230769230769e-05,-0.001673185146302957
-6.35223076923077e-05,-0.001673185146302957
-6.35023076923077e-05,-0.00100441185842889
-6.348230769230769e-05,-0.00100441185842889
-6.346230769230769e-05,-0.002007571790239687
-6.34423076923077e-05,-0.001338798502366228
-6.34223076923077e-05,-0.003010731722051091
-6.34023076923077e-05,-0.003010731722051091
-6.338230769230769e-05,-0.00133879850236562
-6.33623076923077e-05,-0.0006700252144921611
-6.33423076923077e-05,-0.00100441185842889
-6.33223076923077e-05,-0.00100441185842889
-6.330230769230769e-05,-0.002341958434177024
-6.32823076923077e-05,-0.00133879850236638
-6.32623076923077e-05,-0.001338798502365924
-6.32423076923077e-05,-0.003345118365988124
-6.322230769230769e-05,-0.00100441185842889
-6.320230769230769e-05,-0.001004411858429042
-6.31823076923077e-05,-0.001338798502365924
-6.31623076923077e-05,-0.000670025214491857
-6.314230769230769e-05,-0.002007571790239991
-6.312230769230769e-05,-0.003010731722050178
-6.31023076923077e-05,-0.001004411858429803
-6.30823076923077e-05,-0.00100441185842889
-6.30623076923077e-05,-0.001673185146302957
-6.304230769230769e-05,-0.002007571790240143
-6.30223076923077e-05,-0.002341958434176872
-6.30023076923077e-05,-0.001673185146302957
-6.29823076923077e-05,-0.002007571790239991
-6.296230769230769e-05,-0.002007571790239991
-6.29423076923077e-05,-0.001338798502366228
-6.29223076923077e-05,-0.001338798502365924
-6.29023076923077e-05,-0.002007571790239991
-6.288230769230769e-05,-0.002007571790239991
-6.286230769230769e-05,-0.002341958434176416
-6.28423076923077e-05,-0.00100441185842889
-6.28223076923077e-05,-0.002007571790239991
-6.280230769230769e-05,-0.001673185146302957
-6.278230769230769e-05,-0.002341958434176416
-6.27623076923077e-05,-0.00100441185842889
-6.27423076923077e-05,-0.001338798502365924
-6.27223076923077e-05,-0.001338798502365924
-6.270230769230769e-05,-0.002341958434177176
-6.26823076923077e-05,-0.002676345078113905
-6.26623076923077e-05,-0.002007571790239991
-6.26423076923077e-05,-0.003345118365988124
-6.262230769230769e-05,-0.002341958434177024
-6.26023076923077e-05,-0.002676345078113905
-6.25823076923077e-05,-0.002676345078114057
-6.25623076923077e-05,-0.002676345078114057
-6.254230769230769e-05,-0.003010731722051091
-6.252230769230769e-05,-0.0006700252144924652
-6.25023076923077e-05,-0.002007571790239991
-6.24823076923077e-05,-0.002676345078114057
-6.246230769230769e-05,-0.002007571790239991
-6.244230769230769e-05,-0.002007571790239382
-6.24223076923077e-05,-0.000670025214491857
-6.24023076923077e-05,-0.002007571790239991
-6.23823076923077e-05,-0.000670025214491857
-6.236230769230769e-05,-0.001673185146303565
-6.23423076923077e-05,-0.003010731722050483
-6.23223076923077e-05,-0.002341958434177024
-6.23023076923077e-05,-0.001673185146302957
-6.228230769230769e-05,-0.002007571790239991
-6.22623076923077e-05,-0.002341958434176872
-6.22423076923077e-05,-0.00100441185842889
-6.22223076923077e-05,-0.00100441185842889
-6.220230769230769e-05,-0.00100441185842889
-6.21823076923077e-05,-0.001338798502365772
-6.21623076923077e-05,-0.001338798502365924
-6.21423076923077e-05,-0.00100441185842889
-6.212230769230769e-05,-0.002007571790239991
-6.210230769230769e-05,-0.002007571790239991
-6.20823076923077e-05,-0.002007571790239991
-6.20623076923077e-05,-0.002676345078114057
-6.204230769230769e-05,-0.001338798502365924
-6.202230769230769e-05,-0.001338798502366532
-6.20023076923077e-05,-0.002676345078113449
-6.19823076923077e-05,-0.00100441185842889
-6.19623076923077e-05,-0.001673185146302957
-6.194230769230769e-05,-0.001673185146302805
-6.19223076923077e-05,-0.001338798502366076
-6.19023076923077e-05,-0.001673185146302957
-6.18823076923077e-05,-0.002676345078114057
-6.186230769230769e-05,-0.003010731722051091
-6.18423076923077e-05,-0.002007571790240447
-6.18223076923077e-05,-0.000670025214491857
-6.18023076923077e-05,-0.002341958434177024
-6.178230769230769e-05,-0.001338798502365924
-6.176230769230769e-05,-0.002676345078113905
-6.17423076923077e-05,-0.002341958434177024
-6.17223076923077e-05,-0.003010731722051091
-6.170230769230769e-05,-0.004348278297799224
-6.168230769230769e-05,-0.001673185146303413
-6.16623076923077e-05,-0.002676345078113601
-6.16423076923077e-05,-0.002676345078114057
-6.16223076923077e-05,-0.002341958434177024
-6.160230769230769e-05,-0.001673185146303109
-6.15823076923077e-05,-0.002007571790239839
-6.15623076923077e-05,-0.003010731722051091
-6.15423076923077e-05,-0.001673185146302957
-6.152230769230769e-05,-0.002341958434177024
-6.15023076923077e-05,-0.002676345078113905
-6.14823076923077e-05,-0.003010731722051091
-6.14623076923077e-05,-0.003679505009925157
-6.144230769230769e-05,-0.002676345078114057
-6.142230769230769e-05,-0.002007571790239991
-6.14023076923077e-05,-0.002007571790239991
-6.13823076923077e-05,-0.001673185146302957
-6.136230769230769e-05,-0.002341958434177024
-6.134230769230769e-05,-0.00234195843417672
-6.13223076923077e-05,-0.001673185146303261
-6.13023076923077e-05,-0.00100441185842889
-6.12823076923077e-05,-0.001673185146302957
-6.126230769230769e-05,-0.002341958434176416
-6.12423076923077e-05,-0.001004411858429499
-6.12223076923077e-05,-0.001338798502365924
-6.12023076923077e-05,-0.001338798502365924
-6.118230769230769e-05,-0.000670025214491857
-6.11623076923077e-05,-0.002341958434176264
-6.11423076923077e-05,-0.000670025214491857
-6.11223076923077e-05,-0.00100441185842889
-6.110230769230769e-05,-0.002341958434177024
-6.108230769230769e-05,-0.001338798502366228
-6.10623076923077e-05,-0.002007571790239991
-6.10423076923077e-05,-0.00100441185842889
-6.102230769230769e-05,-0.001673185146302957
-6.100230769230768e-05,-0.001004411858429803
-6.098230769230769e-05,-0.003010731722050178
-6.096230769230769e-05,-0.001673185146302957
-6.094230769230769e-05,-0.002676345078114057
-6.092230769230769e-05,-0.002007571790240143
-6.09023076923077e-05,-0.002341958434176872
-6.088230769230769e-05,-0.002341958434177024
-6.086230769230769e-05,-0.002341958434177024
-6.084230769230769e-05,-0.002676345078114057
-6.08223076923077e-05,-0.002341958434177176
-6.080230769230769e-05,-0.003010731722051091
-6.078230769230769e-05,-0.002007571790239991
-6.076230769230769e-05,-0.002007571790239991
-6.074230769230768e-05,-0.002007571790239687
-6.072230769230769e-05,-0.001338798502365924
-6.070230769230769e-05,-0.001673185146302957
-6.068230769230769e-05,-0.002007571790239991
-6.066230769230768e-05,-0.002007571790240143
-6.064230769230769e-05,-0.002341958434177024
-6.062230769230769e-05,-0.002676345078114057
-6.060230769230769e-05,-0.002341958434177024
-6.058230769230769e-05,-0.002007571790239687
-6.05623076923077e-05,-0.001338798502366228
-6.054230769230769e-05,-0.002676345078114057
-6.052230769230769e-05,-0.001673185146302957
-6.050230769230769e-05,-0.001673185146302957
-6.04823076923077e-05,-0.001004411858429195
-6.046230769230769e-05,-0.001338798502365924
-6.044230769230769e-05,-0.002007571790239991
-6.042230769230769e-05,-0.002007571790239991
-6.040230769230768e-05,-0.002341958434177024
-6.038230769230769e-05,-0.002341958434177024
-6.036230769230769e-05,-0.002341958434177024
-6.034230769230769e-05,-0.001338798502365924
-6.032230769230768e-05,-0.001673185146303261
-6.030230769230769e-05,-0.002341958434177024
-6.028230769230769e-05,-0.00100441185842889
-6.026230769230769e-05,-0.001338798502365924
-6.024230769230769e-05,-0.000670025214491857
-6.02223076923077e-05,-0.000670025214491857
-6.020230769230769e-05,-0.001673185146302957
-6.018230769230769e-05,-0.001338798502365924
-6.016230769230769e-05,-0.003345118365988124
-6.01423076923077e-05,-0.002676345078114361
-6.012230769230769e-05,-0.002007571790239991
-6.010230769230769e-05,-0.002676345078114057
-6.008230769230769e-05,-0.002007571790239991
-6.00623076923077e-05,-0.001338798502366228
-6.004230769230769e-05,-0.002007571790239991
-6.002230769230769e-05,-0.00100441185842889
-6.000230769230769e-05,-0.000670025214491857
-5.998230769230768e-05,-0.001338798502366076
-5.996230769230769e-05,-0.001673185146302957
-5.994230769230769e-05,-0.001338798502365924
-5.992230769230769e-05,-0.002007571790239991
