Time (s),Channel 1 (V)
-6.48E-05,-0.003345118
-6.48E-05,-0.002341958
-6.47E-05,-0.002007572
-6.47E-05,-0.002676345
-6.47E-05,-0.003010732
-6.47E-05,-0.002676345
-6.47E-05,-0.004013892
-6.46E-05,-0.002007572
-6.46E-05,-0.001673185
-6.46E-05,-0.002676345
-6.46E-05,-0.003010732
-6.46E-05,-0.002007572
-6.45E-05,-0.001673185
-6.45E-05,-0.002341958
-6.45E-05,-0.003679505
-6.45E-05,-0.002341958
-6.45E-05,-0.002676345
-6.44E-05,-0.001338799
-6.44E-05,-0.003345118
-6.44E-05,-0.003010732
-6.44E-05,-0.003010732
-6.44E-05,-0.002341958
-6.43E-05,-0.002341958
-6.43E-05,-0.002676345
-6.43E-05,-0.001673185
-6.43E-05,-0.003010732
-6.43E-05,-0.001673185
-6.42E-05,-0.002007572
-6.42E-05,-0.002676345
-6.42E-05,-0.002341958
-6.42E-05,-0.003010732
-6.42E-05,-0.001338799
-6.41E-05,-0.001673185
-6.41E-05,-0.002341958
-6.41E-05,-0.002007572
-6.41E-05,-0.002007572
-6.41E-05,-0.002341958
-6.40E-05,-0.001673185
-6.40E-05,-0.002676345
-6.40E-05,-0.001338799
-6.40E-05,-0.003010732
-6.40E-05,-0.002676345
-6.39E-05,-0.002007572
-6.39E-05,-0.003010732
-6.39E-05,-0.002341958
-6.39E-05,-0.001673185
-6.39E-05,-0.002007572
-6.38E-05,-0.002007572
-6.38E-05,-0.002676345
-6.38E-05,-0.003010732
-6.38E-05,-0.002676345
-6.38E-05,-0.002341958
-6.37E-05,-0.002676345
-6.37E-05,-0.001004412
-6.37E-05,-0.003010732
-6.37E-05,-0.003345118
-6.37E-05,-0.005017052
-6.36E-05,-0.001004412
-6.36E-05,-0.002341958
-6.36E-05,-0.001004412
-6.36E-05,-0.006354598
-6.36E-05,0.001670681
-6.35E-05,-0.002007572
-6.35E-05,-0.004682665
-6.35E-05,-0.003010732
-6.35E-05,0.001336295
-6.35E-05,-0.002676345
-6.34E-05,-0.007023371
-6.34E-05,0.002673841
-6.34E-05,-0.004348278
-6.34E-05,-0.003010732
